===============,,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/10/24 0:33,OFF5,34,2457,2167,0.882,0,0,1558,208,22,,,,,,,,
2/10/24 0:50,OFF5,35,2932,2426,0.828,0,0,1044,0,32,,,,,,,,
2/10/24 1:07,OFF5,36,2876,2479,0.862,0.1,0,1084,161,116,,,,,,,,
2/10/24 1:24,OFF5,37,3279,2923,0.891,0,0,107,14,132,,,,,,,,
2/10/24 1:41,OFF5,38,2978,2532,0.85,0,0,125,16,216,,,,,,,,
2/10/24 1:57,OFF5,39,3472,3063,0.882,0,0,1110,340,266,,,,,,,,
2/10/24 2:14,OFF5,40,2278,1953,0.857,0.07,0.095,741,242,366,,,,,,,,
2/10/24 2:31,OFF5,41,2480,2095,0.845,0,0,209,9,151,,,,,,,,
2/10/24 2:48,OFF5,42,3340,2939,0.88,0.09,0,832,180,317,,,,,,,,
2/10/24 3:05,ON5,1,2465,2314,0.939,0,0.019,527,111,107,,,,,,,,
2/10/24 3:22,ON5,2,2168,1924,0.887,0,0,92,4,308,,,,,,,,
2/10/24 3:39,ON5,3,2905,2389,0.822,0.14,0,444,121,425,,,,,,,,
2/10/24 3:56,ON5,4,2469,2334,0.945,0.03,0,95,7,141,,,,,,,,
2/10/24 4:12,ON5,5,2617,2244,0.858,0,0,119,11,416,,,,,,,,
2/10/24 4:29,ON5,6,2339,2021,0.864,0,0.038,275,16,68,,,,,,,,
2/10/24 4:46,ON5,7,2189,2070,0.945,0.13,0,488,124,109,,,,,,,,
2/10/24 5:03,ON5,8,2395,2331,0.973,0,0,205,0,13,,,,,,,,
2/10/24 5:20,ON5,9,2316,2157,0.931,0,0.038,254,7,214,,,,,,,,
2/10/24 5:37,ON5,10,2234,2054,0.919,0,0,277,8,181,,,,,,,,
2/10/24 5:54,ON5,11,2978,2715,0.912,0.12,0,817,125,205,,,,,,,,
2/10/24 6:11,ON5,12,2080,1995,0.959,0,0,1302,113,8,,,,,,,,
2/10/24 6:27,ON5,13,2648,2209,0.834,0,0,981,0,22,,,,,,,,
2/10/24 6:44,ON5,14,2601,2181,0.839,0.03,0,1054,13,26,,,,,,,,
2/10/24 7:01,ON5,15,2605,2402,0.922,0.14,0,1029,123,135,,,,,,,,
2/10/24 7:18,ON5,16,2461,2328,0.946,0,0.095,789,66,66,,,,,,,,
2/10/24 7:35,ON5,17,2219,2124,0.957,0,0,610,3,189,,,,,,,,
2/10/24 7:52,ON5,18,2174,2002,0.921,0.03,0,482,2,65,,,,,,,,
2/10/24 8:09,ON5,19,2207,1983,0.899,0,0,662,4,533,,,,,,,,
2/10/24 8:26,ON5,20,2869,2577,0.898,0,0,1002,72,174,,,,,,,,
2/10/24 8:42,ON5,21,2477,1958,0.791,0,0,1111,24,26,,,,,,,,
2/10/24 8:59,ON5,22,2272,1918,0.844,0.03,0,1003,19,135,,,,,,,,
2/10/24 9:16,ON5,23,2056,1811,0.881,0,0,1344,64,208,,,,,,,,
2/10/24 9:33,ON5,24,3174,2703,0.852,0.09,0,1402,267,252,,,,,,,,
2/10/24 9:50,ON5,25,2164,2125,0.982,0,0.057,793,166,152,,,,,,,,
2/10/24 10:07,ON5,26,2027,1783,0.88,0,0,608,25,17,,,,,,,,
2/10/24 10:24,ON5,27,2227,1974,0.887,0,0,272,21,21,,,,,,,,
2/10/24 10:41,ON5,28,2271,2108,0.928,0.14,0,771,91,68,,,,,,,,
2/10/24 10:57,ON5,29,2325,2158,0.928,0,0,994,6,597,,,,,,,,
2/10/24 11:14,ON5,30,2377,2251,0.947,0,0,1053,8,438,,,,,,,,
2/10/24 11:31,ON5,31,2923,2938,1.005,0,0.095,1299,234,147,,,,,,,,
2/10/24 11:48,ON5,32,2193,2195,1.001,0,0,1202,88,8,,,,,,,,
2/10/24 12:05,ON5,33,2367,2289,0.967,0,0,941,27,10,,,,,,,,
2/10/24 12:22,ON5,34,2352,2270,0.965,0,0,1092,4,19,,,,,,,,
2/10/24 12:39,ON5,35,2356,2232,0.947,0,0.019,1062,10,225,,,,,,,,
2/10/24 12:56,ON5,36,2965,2995,1.01,0,0.019,1737,289,26,,,,,,,,
2/10/24 13:12,ON5,37,2752,2485,0.903,0,0.019,1238,84,23,,,,,,,,
2/10/24 13:29,ON5,38,2659,2524,0.949,0,0,661,71,25,,,,,,,,
2/10/24 13:46,ON5,39,2687,2461,0.916,0,0,1093,20,548,,,,,,,,
2/10/24 14:03,ON5,40,2782,2469,0.888,0,0.019,1186,45,691,,,,,,,,
2/10/24 14:20,ON5,41,2584,2331,0.902,0,0,1153,111,25,,,,,,,,
2/10/24 14:37,ON5,42,3017,2628,0.871,0.08,0,1206,147,398,,,,,,,,
2/10/24 15:11,OFF6,1,3424,3155,0.921,0,0.038,1493,241,14,,,,,,,,
2/10/24 15:27,OFF6,2,3427,3217,0.939,0.15,0.019,965,235,64,,,,,,,,
2/10/24 15:44,OFF6,3,3991,3921,0.982,0.16,0,1359,454,597,,,,,,,,
2/10/24 16:01,OFF6,4,2947,2886,0.979,0,0,914,308,318,,,,,,,,
2/10/24 16:18,OFF6,5,3104,3009,0.969,0.1,0,1284,133,61,,,,,,,,
2/10/24 16:35,OFF6,6,2998,3097,1.033,0.09,0,1121,254,173,,,,,,,,
2/10/24 16:52,OFF6,7,2875,2891,1.006,0,0.019,731,190,44,,,,,,,,
2/10/24 17:09,OFF6,8,2977,3015,1.013,0,0.057,1252,121,61,,,,,,,,
2/10/24 17:26,OFF6,9,3884,3969,1.022,0.02,0.114,1902,786,1482,,,,,,,,
2/10/24 17:42,OFF6,10,2618,2436,0.93,0.16,0.019,569,151,145,,,,,,,,
2/10/24 17:59,OFF6,11,3333,3332,1,0.1,0.095,1531,580,1066,,,,,,,,
2/10/24 18:16,OFF6,12,3009,3058,1.016,0,0,358,43,148,,,,,,,,
2/10/24 18:33,OFF6,13,2702,2608,0.965,0,0.019,530,61,103,,,,,,,,
2/10/24 18:50,OFF6,14,3385,3180,0.939,0.1,0,587,204,401,,,,,,,,
2/10/24 19:07,OFF6,15,2732,2689,0.985,0,0.057,202,37,397,,,,,,,,
2/10/24 19:24,OFF6,16,2627,2474,0.942,0,0,190,13,413,,,,,,,,
2/10/24 19:41,OFF6,17,2779,2475,0.891,0,0,536,42,133,,,,,,,,
2/10/24 19:57,OFF6,18,3477,3223,0.927,0.17,0.076,1179,400,407,,,,,,,,
2/10/24 20:14,OFF6,19,2879,2714,0.943,0,0,160,27,159,,,,,,,,
2/10/24 20:31,OFF6,20,3059,2664,0.871,0,0,272,60,326,,,,,,,,
2/10/24 20:48,OFF6,21,3387,3291,0.972,0.16,0.114,1122,394,402,,,,,,,,
2/10/24 21:05,OFF6,22,2310,2248,0.973,0,0,329,43,84,,,,,,,,
2/10/24 21:22,OFF6,23,2649,2368,0.894,0,0,139,20,251,,,,,,,,
2/10/24 21:39,OFF6,24,3575,3110,0.87,0,0.019,696,255,439,,,,,,,,
2/10/24 21:56,OFF6,25,2989,2765,0.925,0.13,0.038,1333,379,583,,,,,,,,
2/10/24 22:12,OFF6,26,2938,2667,0.908,0,0,460,14,304,,,,,,,,
2/10/24 22:29,OFF6,27,2687,2462,0.916,0,0,537,77,139,,,,,,,,
2/10/24 22:46,OFF6,28,3892,3546,0.911,0.04,0.057,1246,463,1000,,,,,,,,
2/10/24 23:03,OFF6,29,2915,2786,0.956,0.16,0,1601,260,52,,,,,,,,
2/10/24 23:20,OFF6,30,2698,2492,0.924,0,0,1120,21,537,,,,,,,,
2/10/24 23:37,OFF6,31,2638,2366,0.897,0,0,1084,14,137,,,,,,,,
2/10/24 23:54,OFF6,32,3183,2759,0.867,0,0,1160,53,204,,,,,,,,
2/11/24 0:11,OFF6,33,2747,2436,0.887,0,0,1144,175,107,,,,,,,,
2/11/24 0:27,OFF6,34,2896,2289,0.79,0,0.019,93,8,77,,,,,,,,
2/11/24 0:44,OFF6,35,2794,2230,0.798,0,0,149,48,349,,,,,,,,
2/11/24 1:01,OFF6,36,3332,2825,0.848,0,0,482,144,193,,,,,,,,
2/11/24 1:18,OFF6,37,2975,2318,0.779,0,0,503,40,345,,,,,,,,
2/11/24 1:35,OFF6,38,2585,2046,0.792,0,0,203,34,197,,,,,,,,
2/11/24 1:52,OFF6,39,4016,3278,0.816,0.06,0.057,1579,614,1003,,,,,,,,
2/11/24 2:09,OFF6,40,3062,2519,0.823,0,0.076,1880,614,1064,,,,,,,,
2/11/24 2:26,OFF6,41,3282,2962,0.902,0,0.076,1413,552,787,,,,,,,,
2/11/24 2:42,OFF6,42,2637,2354,0.893,0,0,258,41,382,,,,,,,,
2/11/24 3:16,ON6,1,2342,2048,0.875,0.13,0,625,82,267,,,,,,,,
2/11/24 3:33,ON6,2,2482,2230,0.898,0,0,1007,25,156,,,,,,,,
2/11/24 3:50,ON6,3,2590,2341,0.904,0,0,1132,107,714,,,,,,,,
2/11/24 4:07,ON6,4,3070,2854,0.93,0.04,0,1207,132,333,,,,,,,,
2/11/24 4:24,ON6,5,2274,2154,0.947,0,0.057,1110,26,133,,,,,,,,
2/11/24 4:41,ON6,6,2596,2242,0.864,0,0,1060,7,117,,,,,,,,
2/11/24 4:57,ON6,7,2327,1901,0.817,0,0,778,31,124,,,,,,,,
2/11/24 5:14,ON6,8,2324,1912,0.823,0.03,0,1355,99,269,,,,,,,,
2/11/24 5:31,ON6,9,2895,2485,0.858,0.17,0,1379,233,445,,,,,,,,
2/11/24 5:48,ON6,10,2515,2519,1.002,0,0.057,1330,183,306,,,,,,,,
2/11/24 6:05,ON6,11,2508,2382,0.95,0,0.057,770,57,119,,,,,,,,
2/11/24 6:22,ON6,12,2144,1960,0.914,0,0.019,1072,9,373,,,,,,,,
2/11/24 6:39,ON6,13,2420,2104,0.87,0,0,1076,12,264,,,,,,,,
2/11/24 6:56,ON6,14,2134,1896,0.888,0.03,0,1106,17,389,,,,,,,,
2/11/24 7:12,ON6,15,3262,2804,0.86,0.06,0,1350,169,403,,,,,,,,
2/11/24 7:29,ON6,16,2111,1951,0.924,0,0,1100,16,52,,,,,,,,
2/11/24 7:46,ON6,17,2223,2002,0.901,0,0,1049,1,109,,,,,,,,
2/11/24 8:03,ON6,18,2357,1911,0.811,0,0,1061,8,16,,,,,,,,
2/11/24 8:20,ON6,19,2769,2537,0.916,0.17,0,1332,222,273,,,,,,,,
2/11/24 8:37,ON6,20,2469,2424,0.982,0,0,1280,117,7,,,,,,,,
2/11/24 8:54,ON6,21,2172,2235,1.029,0.03,0,1046,6,30,,,,,,,,
2/11/24 9:11,ON6,22,2450,2296,0.937,0,0.019,1056,11,228,,,,,,,,
2/11/24 9:27,ON6,23,2519,2165,0.86,0,0,999,10,226,,,,,,,,
2/11/24 9:44,ON6,24,2592,2384,0.92,0,0.019,1199,70,379,,,,,,,,
2/11/24 10:01,ON6,25,2207,1877,0.85,0,0,1313,104,188,,,,,,,,
2/11/24 10:18,ON6,26,4016,3308,0.824,0,0.152,1193,135,391,,,,,,,,
2/11/24 10:35,ON6,27,2906,2542,0.875,0.03,0.114,1108,246,225,,,,,,,,
2/11/24 10:52,ON6,28,2317,1979,0.854,0,0,1076,59,44,,,,,,,,
2/11/24 11:09,ON6,29,2353,1982,0.842,0,0,1052,0,75,,,,,,,,
2/11/24 11:26,ON6,30,1957,1867,0.954,0.08,0,1135,91,72,,,,,,,,
2/11/24 11:42,ON6,31,2342,2139,0.913,0,0,1029,36,229,,,,,,,,
2/11/24 11:59,ON6,32,2927,2881,0.984,0.11,0,1635,233,153,,,,,,,,
2/11/24 12:16,ON6,33,2361,2244,0.95,0,0,1212,58,430,,,,,,,,
2/11/24 12:33,ON6,34,2351,2155,0.916,0,0,1199,44,404,,,,,,,,
2/11/24 12:50,ON6,35,2239,1986,0.887,0.1,0,1112,120,69,,,,,,,,
2/11/24 13:07,ON6,36,2489,2547,1.023,0.13,0.019,1181,64,107,,,,,,,,
2/11/24 13:24,ON6,37,2367,2458,1.039,0,0,1123,30,476,,,,,,,,
2/11/24 13:41,ON6,38,2818,2858,1.014,0,0.057,1553,144,344,,,,,,,,
2/11/24 13:57,ON6,39,2826,2458,0.87,0.02,0,1183,70,57,,,,,,,,
2/11/24 14:14,ON6,40,2622,2374,0.906,0,0,1115,39,510,,,,,,,,
2/11/24 14:31,ON6,41,2614,2363,0.904,0.16,0,833,82,402,,,,,,,,
2/11/24 14:48,ON6,42,3087,2896,0.938,0,0.076,253,54,397,,,,,,,,
2/11/24 15:05,,,3130,2981,0.952,0,0,659,119,97,,,,,,,,
2/11/24 15:22,,,3427,3076,0.898,0,0,1186,232,135,,,,,,,,
2/11/24 15:39,,,2760,2739,0.993,0.12,0,450,95,145,,,,,,,,
2/11/24 15:56,,,3043,3134,1.03,0.14,0.019,501,121,254,,,,,,,,
2/11/24 16:12,,,3273,3114,0.951,0.14,0.057,845,296,277,,,,,,,,
2/11/24 16:29,,,2957,2931,0.991,0.15,0.133,1224,482,711,,,,,,,,
2/11/24 16:46,,,2797,2834,1.013,0,0,513,79,317,,,,,,,,
2/11/24 17:03,,,2592,2477,0.955,0.18,0.019,684,160,125,,,,,,,,
2/11/24 17:20,,,3815,3753,0.984,0.07,0.152,1786,754,921,,,,,,,,
2/11/24 17:37,,,2612,2641,1.011,0.07,0.019,390,117,236,,,,,,,,
2/11/24 17:54,,,2863,2862,1,0,0,118,7,551,,,,,,,,
2/11/24 18:11,,,3617,3591,0.993,0.12,0,1255,404,740,,,,,,,,
2/11/24 18:27,,,3034,3054,1.007,0,0.152,1367,333,359,,,,,,,,
2/11/24 18:44,,,2745,2697,0.982,0.12,0,1050,74,75,,,,,,,,
2/11/24 19:01,,,3084,3086,1.001,0.17,0.057,1605,520,571,,,,,,,,
2/11/24 19:18,,,2509,2455,0.979,0,0,1120,36,43,,,,,,,,
2/11/24 19:35,,,2486,2441,0.982,0,0,1033,20,205,,,,,,,,
2/11/24 19:52,,,3498,3429,0.98,0.05,0.076,1307,296,321,,,,,,,,
2/11/24 20:09,,,3051,2877,0.943,0,0,819,119,144,,,,,,,,
2/11/24 20:26,,,3222,2970,0.922,0,0,987,213,426,,,,,,,,
2/11/24 20:42,,,3736,3498,0.936,0,0.114,1434,656,1174,,,,,,,,
2/11/24 20:59,,,2819,2798,0.993,0,0.057,1298,319,474,,,,,,,,
2/11/24 21:16,,,3085,2873,0.931,0,0,1265,26,144,,,,,,,,
2/11/24 21:33,,,3113,3038,0.976,0,0,1177,77,195,,,,,,,,
2/11/24 21:50,,,3573,3401,0.952,0,0,1358,122,207,,,,,,,,
2/11/24 22:07,,,2887,2506,0.868,0,0.057,1166,154,407,,,,,,,,
2/11/24 22:24,,,3146,2660,0.845,0,0.019,1186,38,433,,,,,,,,
2/11/24 22:41,,,3767,3241,0.86,0,0,1885,441,695,,,,,,,,
2/11/24 22:57,,,3608,3161,0.876,0.09,0.133,1716,802,1143,,,,,,,,
2/11/24 23:14,,,2535,2234,0.881,0,0.076,826,273,465,,,,,,,,
2/11/24 23:31,,,2540,2072,0.816,0,0,39,0,89,,,,,,,,
2/11/24 23:48,,,3034,2611,0.86,0.08,0,642,96,172,,,,,,,,
2/12/24 0:05,,,3118,2568,0.824,0,0,1150,70,26,,,,,,,,
2/12/24 0:22,,,3023,2475,0.819,0,0,1079,84,296,,,,,,,,
2/12/24 0:39,,,3014,2379,0.789,0,0,1384,183,156,,,,,,,,
2/12/24 0:56,,,2848,2668,0.937,0.1,0.095,1441,283,257,,,,,,,,
2/12/24 1:12,,,2767,2363,0.854,0,0,1010,15,90,,,,,,,,
2/12/24 1:29,,,3141,2589,0.824,0,0,800,15,280,,,,,,,,
2/12/24 1:46,,,2314,1966,0.85,0,0,1561,149,50,,,,,,,,
2/12/24 2:03,,,3136,2643,0.843,0.11,0.057,1063,214,420,,,,,,,,
2/12/24 2:20,,,2868,2541,0.886,0,0,798,312,634,,,,,,,,
2/12/24 2:37,,,2484,2071,0.834,0,0,166,22,792,,,,,,,,
2/12/24 2:54,,,2887,2248,0.779,0.08,0,407,146,331,,,,,,,,
2/12/24 3:11,,,2988,2761,0.924,0,0.038,858,250,618,,,,,,,,
2/12/24 3:27,,,2232,1784,0.799,0,0,235,24,331,,,,,,,,
2/12/24 3:44,,,2701,2207,0.817,0,0,43,0,360,,,,,,,,
2/12/24 4:01,,,2206,1777,0.806,0,0,99,7,160,,,,,,,,
2/12/24 4:18,,,2906,2611,0.899,0,0.095,1301,297,224,,,,,,,,
2/12/24 4:35,,,2473,2367,0.957,0,0,1099,25,135,,,,,,,,
2/12/24 4:52,,,2232,2105,0.943,0,0,1295,48,565,,,,,,,,
2/12/24 5:09,,,2233,2110,0.945,0,0,1085,26,378,,,,,,,,
2/12/24 5:26,,,2229,1960,0.879,0.03,0,1057,8,398,,,,,,,,
2/12/24 5:42,,,2129,1949,0.915,0.09,0,1239,144,190,,,,,,,,
2/12/24 5:59,,,2275,2180,0.958,0,0,1042,11,515,,,,,,,,
2/12/24 6:16,,,3315,3083,0.93,0,0,1401,239,590,,,,,,,,
2/12/24 6:33,,,2049,1807,0.882,0,0.057,214,56,103,,,,,,,,
2/12/24 6:50,,,2206,1823,0.826,0,0.019,66,0,80,,,,,,,,
2/12/24 7:07,,,1950,1611,0.826,0,0,737,269,47,,,,,,,,
2/12/24 7:24,,,2624,2396,0.913,0.14,0,1373,564,488,,,,,,,,
2/12/24 7:41,,,2431,2362,0.972,0.03,0,372,46,245,,,,,,,,
2/12/24 7:57,,,2409,2085,0.866,0,0,88,9,218,,,,,,,,
2/12/24 8:14,,,2224,2027,0.912,0,0,58,3,12,,,,,,,,
2/12/24 8:31,,,2165,1948,0.9,0.03,0,160,24,247,,,,,,,,
2/12/24 8:48,,,2736,2155,0.788,0,0,417,86,392,,,,,,,,
2/12/24 9:05,,,2539,2555,1.006,0.17,0,1304,141,22,,,,,,,,
2/12/24 9:22,,,2317,2189,0.944,0,0,1300,64,674,,,,,,,,
2/12/24 9:39,,,2219,2191,0.987,0,0.076,1173,45,483,,,,,,,,
2/12/24 9:56,,,2274,2102,0.924,0,0,1051,11,796,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,